Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/styleguide.rst,file,styleguide.rst,styleguide,.rst,5896,2018-05-02,6f89d6682fff5bbdb08ca906b03deb7fa68690ca,b2d8ed7cfbfc1d98f61025d75dd8d4c9,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/templating.rst,file,templating.rst,templating,.rst,7579,2018-05-02,d4ad1bbccd58a3f2726f1a9989e3a887d6966626,cd3bdaac37ad4e5346eb41456dec15e4,text/x-c++,"C++ source, UTF-8 Unicode text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/testing.rst,file,testing.rst,testing,.rst,15655,2018-05-02,1b8482e31dd70305e9bf4ee27b730a88c31864ab,012bf0b3165adc7811ca0d41eb346987,text/x-python,"Python script, UTF-8 Unicode text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/unicode.rst,file,unicode.rst,unicode,.rst,4623,2017-06-03,cc2cd0dc08eb0a3ae659c0a3e106342afbd6a94c,2d73c937948fd63cc610280e497a811e,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/upgrading.rst,file,upgrading.rst,upgrading,.rst,19524,2018-05-02,fa98579770c3cf95a4c69e3b13cc085273ceed8e,750dabb455e9153795b47a3b40460df1,text/x-python,"Python script, UTF-8 Unicode text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/views.rst,file,views.rst,views,.rst,8312,2017-06-03,488e833656d7a5996a8a7196c98467405b4d7134,0aaa1a87b2066cde120b61e993f0157d,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/,directory,_static,_static,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,8,0,250779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/debugger.png,file,debugger.png,debugger,.png,207889,2018-05-02,0416dae11cd43e01fcba19ba5ae261e46bdfe018,7b86d2b8aa167c231cd34b73fe3d6d15,image/png,"PNG image data, 669 x 630, 8-bit/color RGBA, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/flask-favicon.ico,file,flask-favicon.ico,flask-favicon,.ico,2238,2017-06-03,b7bf7cd76fc7601a6d50c865a882b447628ffe31,cfbd60d70334ce29117688475e1abd1d,image/x-icon,"MS Windows icon resource - 1 icon, 32x32",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/flask.png,file,flask.png,flask,.png,6933,2018-05-02,d3007834337d14db8513a4a225c92f55b7bf864a,d036469e5209bec0af202afa42eb93b5,image/png,"PNG image data, 180 x 161, 8-bit gray+alpha, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/logo-full.png,file,logo-full.png,logo-full,.png,14703,2018-05-02,10b120cb6a81ccc709e558b0cac930f32d4a4cf3,2b9b5e199b311f3ade95e20058d4494a,image/png,"PNG image data, 419 x 164, 8-bit gray+alpha, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/no.png,file,no.png,no,.png,259,2018-05-02,d175676d19746b915302608a0044686ade488e05,b3b179afb0dc346e2e75b6156b8bbc36,image/png,"PNG image data, 16 x 16, 8-bit gray+alpha, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/pycharm-runconfig.png,file,pycharm-runconfig.png,pycharm-runconfig,.png,17219,2018-05-02,7a67f01ecf684aef4662cf317a7d6e69a9c37258,6e4d454d6807a98d45ad7eb37d1b1c6c,image/png,"PNG image data, 723 x 547, 8-bit colormap, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/touch-icon.png,file,touch-icon.png,touch-icon,.png,1297,2018-05-02,8340cd7c4c6aec5efde4d994868a89a7f7119b4b,d485f1df4e3a7e4bf6ca0903f0ad2e67,image/png,"PNG image data, 64 x 64, 8-bit grayscale, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/_static/yes.png,file,yes.png,yes,.png,241,2018-05-02,3bba6e07ea06b31b95186df6dbab85c4883176f0,4ff63aa588a3e3b4bad0ace32ec5c885,image/png,"PNG image data, 16 x 16, 8-bit gray+alpha, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/,directory,deploying,deploying,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,27410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/cgi.rst,file,cgi.rst,cgi,.rst,2099,2017-06-14,c9f8a32ca96de8159bb50d0ee1e08befb5489a2a,2400e76fe76ccc797db7f5ab622c21cb,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/fastcgi.rst,file,fastcgi.rst,fastcgi,.rst,8566,2018-05-02,6d26ec54603de66f75f5a44e72001009b3984f66,d7f0c38924c7bb3f863156d0dba3edf2,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/index.rst,file,index.rst,index,.rst,1487,2018-05-02,c17433a9b8041d0a637f512a60349b3501f92eff,a568d7f32d7ea31abcd94bd92c685dee,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/mod_wsgi.rst,file,mod_wsgi.rst,mod_wsgi,.rst,7359,2018-05-02,88dce43e9286c49a59f833ed0181f7a9caac438d,3e1a45477f0aa5b675f33086c9e36139,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/uwsgi.rst,file,uwsgi.rst,uwsgi,.rst,2874,2018-05-02,303bce001a10f8f1dcd7709dd5a5fd689eeac180,cbd063f3fb81521de6dabace4fb3f08c,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/deploying/wsgi-standalone.rst,file,wsgi-standalone.rst,wsgi-standalone,.rst,5025,2018-05-02,6cce665e8cdbe1653115e327f84f174850f77a98,b684896838e0a174e2c7dbc15e23638b,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/,directory,patterns,patterns,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,27,0,111844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/apierrors.rst,file,apierrors.rst,apierrors,.rst,2138,2017-06-03,4c7d73522af65279dd4a1406ee2daf76610b9bc3,3b5371d6bbdf9d5b96f5ea5a014e5a06,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/appdispatch.rst,file,appdispatch.rst,appdispatch,.rst,6985,2017-06-03,f0d3cb9f438ea498ed48a775ad1cf951af556130,444afcdf8f16a268e71ac29cd4e1849d,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/appfactories.rst,file,appfactories.rst,appfactories,.rst,4072,2018-05-02,092dbbc89b43b4f72a9ce9b4c544fece99078eff,b4b82a60ee1dbd06f01dcbde511f0a79,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/caching.rst,file,caching.rst,caching,.rst,2537,2018-05-02,97587ff52729920d2f38f1d328303230993af3b4,60812d45cdccab06c643f910d919299b,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/celery.rst,file,celery.rst,celery,.rst,3539,2018-05-02,df7918fcc3e80721291a0da300359cf06257b1d5,2831fb998290eacb6f532967cfb4a5d8,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/deferredcallbacks.rst,file,deferredcallbacks.rst,deferredcallbacks,.rst,1846,2018-05-02,08b34c7e67d25327a7c0cae49221457963e32aec,6519d64684c7f2b3b355c026be0713df,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/distribute.rst,file,distribute.rst,distribute,.rst,6767,2018-05-02,fb4bb85c6ef64511090eff027066f418d710ef7b,e8abdbabe89658082989ea2a515a6b2f,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/errorpages.rst,file,errorpages.rst,errorpages,.rst,3756,2018-05-02,7dc309fba079efe0c6e0508177f17a6df039c245,1d10a82357f0cc215c793e6067faa141,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/fabric.rst,file,fabric.rst,fabric,.rst,7274,2017-06-04,a4ad467d6b6f36b04163e27c06f64686a20bd990,1020e3e2f87f9ac74cc7e83333819ab4,text/x-c++,"C++ source, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/favicon.rst,file,favicon.rst,favicon,.rst,2071,2018-05-02,f70bbf914e3ecc629e4bac509fe54db7e08f8b93,11f02abc1be5f014bc669fc58ec16d31,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/fileuploads.rst,file,fileuploads.rst,fileuploads,.rst,7806,2018-05-02,4af07f16bfc54ab79237dd1f61710acd98996f94,530889b672ac04c88bfcb21d9f843394,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/flashing.rst,file,flashing.rst,flashing,.rst,4568,2018-05-02,72f00b0ec7414566f1063262313fdb81a3f5cfab,34770a1937a78d4645d28e9d98d6d41f,text/html,"HTML document, UTF-8 Unicode text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/index.rst,file,index.rst,index,.rst,1003,2017-06-04,51a9612bbb4abe13bad476fe80356d6055588eb1,915a1726fef33228168993747a970138,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/jquery.rst,file,jquery.rst,jquery,.rst,6895,2018-05-02,2c713923b13d22a91e84438cf09226c0c689f43d,8cbd92f2de81618735f8fbcc594407e2,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/lazyloading.rst,file,lazyloading.rst,lazyloading,.rst,3841,2017-06-14,e3d8a6ce98944336f4f9fb0eca810ca3d907e013,3821616cab3e1b9716af14af463c942d,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/methodoverrides.rst,file,methodoverrides.rst,methodoverrides,.rst,1502,2017-04-15,858cef6d98ca8e0bb178916ba23beee632f37617,2b9fab84b195373bb3d8b718907d2d6b,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/mongokit.rst,file,mongokit.rst,mongokit,.rst,4774,2017-06-03,1361a3047ff600626010850f3452cd9d19c86ee2,88693b094606e7d6b37258e8e90bb9d6,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/packages.rst,file,packages.rst,packages,.rst,4493,2018-05-02,74e50b835f2d3b1bf52e3b8ad2d2ae15a0733016,1cd99fb357e85ab718430591b273d321,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/requestchecksum.rst,file,requestchecksum.rst,requestchecksum,.rst,1863,2017-04-15,44687326bbd1699f9c5d2d35b9673ee0e8731dbf,3daf66b4f22ac751bd7972071581b3ad,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/sqlalchemy.rst,file,sqlalchemy.rst,sqlalchemy,.rst,7441,2018-05-02,575444392a28aa5c5afdc5c837291201ce6b58bc,4db5415c32c9f17ac3f1e9a28d1c407e,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/sqlite3.rst,file,sqlite3.rst,sqlite3,.rst,5169,2018-05-02,485cd55cd314697fef00dfbf2317065da7675f5c,71bf72f6c08ad91111afa2b04e73da28,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/streaming.rst,file,streaming.rst,streaming,.rst,3164,2017-04-15,1b93d030c00804f64b726a0f35c833bf157907ac,697ccbf04c832f018fe0ef4bdef92c4f,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/subclassing.rst,file,subclassing.rst,subclassing,.rst,676,2017-06-04,64116ececa13709c410280b79fc0072989ce769d,e839d033e9bb00d2f5a9625edc455211,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/templateinheritance.rst,file,templateinheritance.rst,templateinheritance,.rst,2224,2017-06-03,57388030256711103f2fee27f74a589b8a9e27f2,1d269f4caef303d4d5c591bd5d94564d,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/templateinheritance.rst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,(c) Copyright 2010 by <a href http://domain.invalid/'>,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/templateinheritance.rst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,a href
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/urlprocessors.rst,file,urlprocessors.rst,urlprocessors,.rst,4321,2017-04-15,2f077b0f89fcb342088dcfdf2c67b9aefcf6f7fa,93a7ebb7b2f5b747ab40566bbd0844fc,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/viewdecorators.rst,file,viewdecorators.rst,viewdecorators,.rst,6373,2017-06-04,9446c244749cd01766fbe7d3bbb45599c0747df2,f28c09da5294c10094e0842a96adf816,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/patterns/wtforms.rst,file,wtforms.rst,wtforms,.rst,4746,2018-05-02,25571adb8e94adac68d7b4b0c3d3c7c5a04d6bd7,1a75369262010f7382c16b1671723bd5,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/,directory,tutorial,tutorial,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,15,0,109996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/blog.rst,file,blog.rst,blog,.rst,11386,2018-05-02,14e1a31d0f50a632316b5dda038cee5f8d4cf00a,e3b4a6a9c9bcaf82e3a051a3ddc99d18,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/database.rst,file,database.rst,database,.rst,6867,2018-05-02,45c067d7b7df791851464d949aceae7e13439beb,7c1ac28e0393205523d9083e46910de7,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/deploy.rst,file,deploy.rst,deploy,.rst,3868,2018-05-02,de92a2998696313033a7855da58fbe149f68b7f1,f4b1d28dc2c7cec2432b598b15e7cc12,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/factory.rst,file,factory.rst,factory,.rst,6019,2018-05-02,7a207314dd90bc28fb27297c3aedf237b726daa3,6318b85a0110a7f2a6fcce43d5f8db88,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/flaskr_edit.png,file,flaskr_edit.png,flaskr_edit,.png,13259,2018-05-02,f8d12c641abeed2443d4d56493ce919df78cdf72,625e7f0a1d8d321ae744a909eb440a86,image/png,"PNG image data, 400 x 525, 8-bit/color RGBA, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/flaskr_index.png,file,flaskr_index.png,flaskr_index,.png,11675,2018-05-02,b66b94a77618b5dede9a30e99e2447baca3ec001,1364b0f0a68239976c09619a2d4f9e08,image/png,"PNG image data, 400 x 299, 8-bit/color RGBA, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/flaskr_login.png,file,flaskr_login.png,flaskr_login,.png,7455,2018-05-02,9bee280412b1ce31be06b2fd74a56d59adf96381,e90b2c64b9260990f2bd95a5354219d0,image/png,"PNG image data, 400 x 338, 8-bit/color RGBA, non-interlaced",,True,False,False,True,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/index.rst,file,index.rst,index,.rst,2075,2018-05-02,aacdc6762fdebf73314fcadda03ff03191b1c710,586a3968405bd014e6d60ab7a2b425da,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/install.rst,file,install.rst,install,.rst,3488,2018-05-02,ae83ebe6dc02b55854e1ea1718777762603a0da8,b0843f27c0f7992c0dab9a62965d9521,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/layout.rst,file,layout.rst,layout,.rst,2975,2018-05-02,683c6f4d8cf511f8e764bacacc4f785f9a28a46e,39bb6ac54d3d280375531247c1dafcf9,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/next.rst,file,next.rst,next,.rst,1629,2018-05-02,e8e824165b0537eb36368ac6c3b127dcb516e9f9,859481a992b4a3c5a781a75553eb8dfd,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/static.rst,file,static.rst,static,.rst,3170,2018-05-02,cad501b91554e76256bd863ec29bb521e56c36be,18a349869a990d9f31f29c7952cf5db8,text/x-c++,"C++ source, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/templates.rst,file,templates.rst,templates,.rst,6962,2018-05-02,14cbc362655328cc927893c570bd934f3bb9f6c5,25f993cabd40c66242ac4c84c91f10a9,text/html,"HTML document, ASCII text",,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/tests.rst,file,tests.rst,tests,.rst,18314,2018-05-02,f10fc9512b24cc4d67bb60abf5ca8c4b7623580c,919beafc07881df0df1c267f1ed30c14,text/x-python,"Python script, ASCII text executable",,False,True,False,False,False,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/docs/tutorial/views.rst,file,views.rst,views,.rst,10854,2018-05-02,07bb6ce698fa4c59559d79ae07e60cde55996be7,7a692d7bd09dc394aa004ade24c9e02b,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/,directory,examples,examples,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,36,11,34683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/,directory,javascript,javascript,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,13,3,8717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/examples/javascript/LICENSE,file,LICENSE,LICENSE,,1575,2018-05-02,42dd5ee1eb8465027fad79f01df54ad8c3ffba65,c011883ac26229b8ba3084f55c7664c6,text/plain,UTF-8 Unicode text,,False,True,False,False,False,False,True,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
