Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder,author
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/emitter.py,file,emitter.py,emitter,.py,43298,2018-07-02,d4e8c2248a59feea0ddf54c906e988a1521f9904,e219dbc4516baa7c8a5af2b3b713ed57,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/error.py,file,error.py,error,.py,2559,2018-06-28,502ea27557c4dc2615b9759a1787b78adbb3bdc5,19596631709cec1b90a9f1bf68289548,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/events.py,file,events.py,events,.py,2445,2018-06-28,b45a3aa7eb8e3428fe18fa5801accb4c42d1137e,040482aa0aa48c6f93a860a3bdba15f6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/loader.py,file,loader.py,loader,.py,1132,2018-07-02,c71e2f923ef77dcf194745e7f09f3b3f391a8664,81675bcf8730e7dc200e5a22afa8a6b4,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/nodes.py,file,nodes.py,nodes,.py,1440,2018-06-28,1cce0c53a0aa1633ccd99cb925efcb0e6716b27a,f6e521b283d7539fb2bd48cb5ade5365,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/parser.py,file,parser.py,parser,.py,25542,2018-06-28,513cab43196ed4828a702fc1f98e5b0fef793ccc,2f2293380b2ee2e1ba6c7216ff711fb3,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/reader.py,file,reader.py,reader,.py,6746,2018-07-02,dc2db400d4a60b43979eaebf1e439992dc689f61,de42c15071b7cdab1702abc435f6c6e7,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/representer.py,file,representer.py,representer,.py,17711,2018-07-02,daec91b27694c6762d97c8cf49050ec93300602b,938b25145e9c2560303ae32e7e3dc75b,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/resolver.py,file,resolver.py,resolver,.py,9122,2018-06-28,105c2f924b104b95ab6065043c8fc5298947349e,3139babd592482c0f7fc55f701da092b,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/scanner.py,file,scanner.py,scanner,.py,52446,2018-07-02,23ac34d50fc311f9a1fe3c3bf8d4c03fc997bdb8,e8c1e7b67c19169c1239a25201699fec,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/serializer.py,file,serializer.py,serializer,.py,4171,2018-06-28,33c9f82ea87f314f61733f3cdb4ba137fc4b8e6f,c75e5461f4d4a763a17ac5bdc12a6301,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib/yaml/tokens.py,file,tokens.py,tokens,.py,2573,2018-06-28,2f49888d399714a6376d3b9df52cc394263ee6d9,33423c7f46708cc3884a32b8ed937ac6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/,directory,lib3,lib3,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,17,1,210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/,directory,yaml,yaml,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,17,0,210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/__init__.py,file,__init__.py,__init__,.py,9607,2018-07-03,1abff624a660ae6c1d730048d0f437987f2e6aeb,7475c3d07066a1af7b7fb43f5908b928,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/composer.py,file,composer.py,composer,.py,4881,2018-07-02,a7d5155b972e3068d15076c42e42eafc2b771452,d62bdb93e94922cb0dd8fc14eb436f54,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/constructor.py,file,constructor.py,constructor,.py,25554,2018-06-28,c4938741bbb4a5402ef4b8ef5d5b55499137ce1b,66a1338ff69396596dfd80b1bae5207c,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/cyaml.py,file,cyaml.py,cyaml,.py,3294,2018-07-02,721c36566dee43389065d10b7c08a3dfd6b9436d,f535e559cad9ae1ec29f430070c7776c,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/dumper.py,file,dumper.py,dumper,.py,2723,2018-07-02,acf42d081a6e0bfa20d2713a4937882002420b31,2a04c84d804dd3e72ff78ed3b1948ae3,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/emitter.py,file,emitter.py,emitter,.py,42954,2018-07-02,5063e775247610e14c1ac79fa44184c9e35e69bc,22ddba91cba9a79ed329e6ea85b2b6a3,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/error.py,file,error.py,error,.py,2533,2018-06-28,0736e2d4acddd01aec18e4d07956fe929ca71ade,f2e05076835b7979ea3306bc49e9d70a,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/events.py,file,events.py,events,.py,2445,2018-06-28,b45a3aa7eb8e3428fe18fa5801accb4c42d1137e,040482aa0aa48c6f93a860a3bdba15f6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/loader.py,file,loader.py,loader,.py,1138,2018-07-02,e7f29a2388f9edd5e309688c0b8020e7bf3676f4,34d9b126c59b68cb98b019f0fdf5c1e5,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/nodes.py,file,nodes.py,nodes,.py,1440,2018-06-28,1cce0c53a0aa1633ccd99cb925efcb0e6716b27a,f6e521b283d7539fb2bd48cb5ade5365,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/parser.py,file,parser.py,parser,.py,25495,2018-06-28,49dbff769e7e1ccbfc8c4ed0eff2f00582b01216,76162f1345a16482938965d80a699e45,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/reader.py,file,reader.py,reader,.py,6854,2018-07-02,73151570988b554d308767a5bfacc1d4b6ebcde8,bd68ff7eb2df37a536c3e1846f5a7593,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/representer.py,file,representer.py,representer,.py,14097,2018-07-02,aec753d45670c6a0990a99ae6d2b3a5fe6f5db2e,ae35944ade457db3bc47d1a7e3a21153,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/resolver.py,file,resolver.py,resolver,.py,8970,2018-06-28,37fc1c6427a8e033a41d88a380546e4ffab377d9,e1565b3e47066aeff7fee710fdd393f3,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/scanner.py,file,scanner.py,scanner,.py,51695,2018-07-02,ce3154dd3a238650f92e2183d3f92ce7dafa3990,e322c1e66ceeeda49099d240a3f16985,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/serializer.py,file,serializer.py,serializer,.py,4165,2018-06-28,44971ea411745967d430ed1d4bb164bea8f12602,ac5b86cbaa857699312176cba7490cc2,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/lib3/yaml/tokens.py,file,tokens.py,tokens,.py,2573,2018-06-28,2f49888d399714a6376d3b9df52cc394263ee6d9,33423c7f46708cc3884a32b8ed937ac6,text/x-python,"Python script, ASCII text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/tests/,directory,tests,tests,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,603,3,274340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/PyYAML-3.13.tar.gz-extract/PyYAML-3.13/tests/data/,directory,data,data,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,565,0,135685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
