Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/ExpectException.java,file,ExpectException.java,ExpectException,.java,1163,2014-12-04,73b431277dd76fae267d4e2e15c8ca72a3a039fa,8da702463b19402bfb2761cf3f3af3c7,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/Fail.java,file,Fail.java,Fail,.java,311,2014-12-04,65368dc568180a57cba258063f05898e2c965227,fce3670e9ca183121382e4503e98da03,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/FailOnTimeout.java,file,FailOnTimeout.java,FailOnTimeout,.java,11826,2014-12-04,eed040abccb5231dd6d4ee642ac3938aed594c90,182e8db679ec4ce4c2ef4787546723e4,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/InvokeMethod.java,file,InvokeMethod.java,InvokeMethod,.java,522,2014-12-04,73e51cce234d96679e5f5ee2abea58fd0ab13d33,6d3ff3c38f1d03a98b1842f1f86f1241,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/RunAfters.java,file,RunAfters.java,RunAfters,.java,1131,2014-12-04,00234c8ac5253170624a967e8683eefd92fb3cf8,064b5b4ad25522654836290a5fccca96,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/internal/runners/statements/RunBefores.java,file,RunBefores.java,RunBefores,.java,704,2014-12-04,eee2460f61e353cd525da031fc73078b5dfbc344,425d15794c0b14201b4fe01904f21631,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/matchers/,directory,matchers,matchers,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/matchers/JUnitMatchers.java,file,JUnitMatchers.java,JUnitMatchers,.java,4308,2014-12-04,76a2dd915cd7ea5a09bea3db99349a607860a8fc,ecbc66721fb6f5a0e32449b94263186d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/matchers/package-info.java,file,package-info.java,package-info,.java,252,2014-12-04,c0078abe65664485ecd379e1bb63f0c76ff7dbe6,fd0ae61c46f51ff0d38584a328dfc0c0,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/,directory,rules,rules,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,16,0,53925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/DisableOnDebug.java,file,DisableOnDebug.java,DisableOnDebug,.java,4137,2014-12-04,622c24cf67f69be4feb88761f246d94c7bd3632f,f9c791387ab6d49bf0cbf7d989f8291f,text/html,"HTML document, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/ErrorCollector.java,file,ErrorCollector.java,ErrorCollector,.java,2652,2014-12-04,e5d9238bd9894bb2a522cb62ce41fe87a4bab18e,041277a1699b47e9458d969b46154fcd,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/ExpectedException.java,file,ExpectedException.java,ExpectedException,.java,9434,2014-12-04,a90de76cf3675260e939683c802f35394091bd8f,27aa851b46593fd6069a741e1a546618,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/ExpectedExceptionMatcherBuilder.java,file,ExpectedExceptionMatcherBuilder.java,ExpectedExceptionMatcherBuilder,.java,1179,2014-12-04,94e823139c9355d05d7a83c3c5705c2dfddee791,adf22f90634db77f7e10e585cb4a4399,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/ExternalResource.java,file,ExternalResource.java,ExternalResource,.java,1741,2014-12-04,ea1f1654d576785fe2ac4fb257a10234d05c3eb4,18daffb7485820c9d1b6c46c5318072a,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/MethodRule.java,file,MethodRule.java,MethodRule,.java,1955,2014-12-04,e8c07c59ca649b44b82c1e14d517e35e6b44dbbc,a7034e3ef7890a8cd22eb186fffac345,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/RuleChain.java,file,RuleChain.java,RuleChain,.java,2768,2014-12-04,8239fe26e7f0ac637396faf1bebc4fde33c49d2a,440da77e88c344fcb6e9cc6512f67828,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/RunRules.java,file,RunRules.java,RunRules,.java,762,2014-12-04,5424a76bca62ff292b415d8e393a8cb5354a1c6d,7e315b89b2c0631d2999947e2bdc74ff,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/Stopwatch.java,file,Stopwatch.java,Stopwatch,.java,5268,2014-12-04,25d0b5208ed16a46d5c011ed588750af29e8fa71,a7810cd7b1ffbb7d2d2cc068a9fa0179,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/TemporaryFolder.java,file,TemporaryFolder.java,TemporaryFolder,.java,4977,2014-12-04,6dc89bac30e206e13c4862f5f460d74de6e7f77c,32abc088dbcc23f17e149ff0e1bced45,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/TestName.java,file,TestName.java,TestName,.java,828,2014-12-04,0df5bbe0ac8a2ad9619065ec6f3d96e4a185f311,77d0bbf8b64454e8d3a6d55db3594c3e,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/TestRule.java,file,TestRule.java,TestRule,.java,2683,2014-12-04,d9ec1abca6bb58229e99b25256ed2f21e70f278b,3482515072695ea49845374cfd06d159,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/TestWatcher.java,file,TestWatcher.java,TestWatcher,.java,4787,2014-12-04,421fea8dd46d789727007ac3d6eb023d3b49d683,8cb851b7289cc7ecb57b4bec42fcd008,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/TestWatchman.java,file,TestWatchman.java,TestWatchman,.java,2419,2014-12-04,7d845071ee345f02b264ef798ac7b2cf538cc01a,946b9d695f551928b68a73cd44ec67d0,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/Timeout.java,file,Timeout.java,Timeout,.java,7077,2014-12-04,b55417665bfa100529716fdc0079e60d9fe2edb2,5ab85186087d770cbbefa1292ad02172,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/rules/Verifier.java,file,Verifier.java,Verifier,.java,1258,2014-12-04,cd2422a96e0cfe8ead6e13dd77ee48aa6f10dcf8,12882adfa82430636d305903573f0923,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/,directory,runner,runner,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,25,2,68917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Computer.java,file,Computer.java,Computer,.java,1299,2014-12-04,9fa4d0a916286bb2ee67509df33bc580b7e30b01,b291bb7995b2c8ac1ed5e704d13a0d51,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Describable.java,file,Describable.java,Describable,.java,281,2014-12-04,71844a8fe324a0df0704df076323947cea59fee4,f6e573e398453915b14bb0784553e4a1,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Description.java,file,Description.java,Description,.java,11798,2014-12-04,224060501cac5770eed1d8fc4384d01b69558740,3b7c720a9a141ce4fdb9ad7df194044d,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/FilterFactories.java,file,FilterFactories.java,FilterFactories,.java,3044,2014-12-04,c23405341feb699f013df0fffac09336a5cef02b,28715134a26f643d1f0bbe2f3fe74c3f,text/x-c++,"C++ source, ASCII text, with CRLF line terminators",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/FilterFactory.java,file,FilterFactory.java,FilterFactory,.java,751,2014-12-04,a53ceb3faf9640a4677965481d4f00e538249ef4,65698735d8f231c3cd26d57f3b91f58f,text/plain,"ASCII text, with CRLF line terminators",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/FilterFactoryParams.java,file,FilterFactoryParams.java,FilterFactoryParams,.java,610,2014-12-04,e25afadfd96778380d0a890dad2398196f1fca37,80073a2b21df3f02938604e9f2eead65,text/plain,"ASCII text, with CRLF line terminators",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/JUnitCommandLineParseResult.java,file,JUnitCommandLineParseResult.java,JUnitCommandLineParseResult,.java,4758,2014-12-04,b7e9aca83f7a5f96acce0b3b0b090ff73ab5ba0f,ac891c91abb81d0244c0f38525f73476,text/x-c++,"C++ source, ASCII text, with CRLF line terminators",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/JUnitCore.java,file,JUnitCore.java,JUnitCore,.java,5843,2014-12-04,928913dda2ddb87980507c21ca87fa11969f8acb,b0dc281bcbdeb0e4756fbcf90546153e,text/x-c,"C source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/package-info.java,file,package-info.java,package-info,.java,129,2014-12-04,b865bf9c8a7e013e6cec53c44aa7e91b01408f00,ad9343e3027622a1715ce558d19a90b6,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Request.java,file,Request.java,Request,.java,6473,2014-12-04,2a522952d6646b29a5b068e6281a3aff9b3deab0,37b20bc57c11d492ddbb0f1084618be1,text/x-c,"C source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Result.java,file,Result.java,Result,.java,6405,2014-12-04,61aee1e42734403319e9b57bd6aedcb271057ac9,f03293a052445cd86ef5642b63b495c2,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/Runner.java,file,Runner.java,Runner,.java,1520,2014-12-04,19dddc37ae73a46664b7296a1dae7c956c3dcb3f,6a5230d1431f8a2ffb2fd936c754dc2c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/RunWith.java,file,RunWith.java,RunWith,.java,1221,2014-12-04,85813cb5930664050c3b23c7448714d85f59fa53,dd5fd951bfcc6a9f9ec1a3c827e6195e,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/,directory,manipulation,manipulation,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,6953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/Filter.java,file,Filter.java,Filter,.java,3946,2014-12-04,8c9686ee0878952a2de28203d0f59cd3c9c52c1e,fa48af75d87b60c144b977f2c50ed797,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/Filterable.java,file,Filterable.java,Filterable,.java,518,2014-12-04,372a3ee9eee82d649f7f1412af1801adf3f3356f,1ca5d5e3faa1e1651a3681ed2f6e9347,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/NoTestsRemainException.java,file,NoTestsRemainException.java,NoTestsRemainException,.java,233,2014-12-04,e8bfb24064374dc24c81a070d38bf54ba706e2ce,0e373f8c6ed539b6ca3fb5c43fc94119,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/package-info.java,file,package-info.java,package-info,.java,230,2014-12-04,6c4b1f471240d9bfb6883da03995306df2e459e6,17d0b7fcd752747c3977daa01eb830d3,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/Sortable.java,file,Sortable.java,Sortable,.java,653,2014-12-04,b0f5706bfacfa4ce00e800c98fd2a43485004c8c,ffa044376c6235bdf3a69be269d923d9,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/manipulation/Sorter.java,file,Sorter.java,Sorter,.java,1373,2014-12-04,f9567724ca9e2875cd059494a22bafc41894f8b1,e8b54279c30fbb22b5b54d195abca464,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/,directory,notification,notification,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,17832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/Failure.java,file,Failure.java,Failure,.java,2513,2014-12-04,52622fc646bab3b6806df0b767ee7bb87280af8e,af8578565856fb24acd0a4837c5f44ad,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/package-info.java,file,package-info.java,package-info,.java,105,2014-12-04,099e9be96973dfe65dda55356e75442f59054903,badb407dee004617ddbc3ed78e366eb1,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/RunListener.java,file,RunListener.java,RunListener,.java,4782,2014-12-04,b3e6c0eb614114a2efdcb751c56fedebbd3799a3,1c171556ddfdf3fbed24f78a4f1d0b7f,text/x-c,"C source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/RunNotifier.java,file,RunNotifier.java,RunNotifier,.java,7171,2014-12-04,1d5321bf53d34834169dfec3f9d3124448ad304d,93caa694500d0744551594a55df9878f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/StoppedByUserException.java,file,StoppedByUserException.java,StoppedByUserException,.java,392,2014-12-04,2a7f9c927bb4a5cd28dda0da4f37abf4d713009e,c9bdc768741dbbb3401f900d9fa83f7e,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/SynchronizedRunListener.java,file,SynchronizedRunListener.java,SynchronizedRunListener,.java,2869,2014-12-04,96c2cd65b146b48df9a0be4733bfbc29219921c7,1e525b826089b3b5f2cd1fdc90406476,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runner/notification/SynchronizedRunListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,Tibor Digana
/junit-4.12-sources.jar-extract/org/junit/runner/notification/SynchronizedRunListener.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,Kevin Cooney
/junit-4.12-sources.jar-extract/org/junit/runners/,directory,runners,runners,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,24,2,93258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/AllTests.java,file,AllTests.java,AllTests,.java,611,2014-12-04,93147cadd4789cd48fed466b6602a77bfffd304e,b7c9baf6d89c9af4242ade4389124f7f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/BlockJUnit4ClassRunner.java,file,BlockJUnit4ClassRunner.java,BlockJUnit4ClassRunner,.java,16400,2014-12-04,9ee63cfaefcc2da8b21dd1a6a8237aba74b0dce0,0069ab4140cdb7ad9f45d6e23a0301ba,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/JUnit4.java,file,JUnit4.java,JUnit4,.java,881,2014-12-04,32f66b302bf80039f74b23bcc8b50d8b804e231d,becc990df8f441286e383e6ab222c728,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/MethodSorters.java,file,MethodSorters.java,MethodSorters,.java,1023,2014-12-04,d33dd85bea17be0a04404a72a37ba29b93528997,0210446b1360a53ac380e7120e507452,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/package-info.java,file,package-info.java,package-info,.java,209,2014-12-04,14fde3609c0aeb0f38c6bac5b332dd6829ee817d,c894d3c1e103932ef1a217febf80ecde,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/Parameterized.java,file,Parameterized.java,Parameterized,.java,12604,2014-12-04,2e335115cc5fc1ec672e7bb6ee4a5edd4c8269a4,fa5130d8ea6bc821882f22b9a9aec674,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/ParentRunner.java,file,ParentRunner.java,ParentRunner,.java,16012,2014-12-04,79ee46d623c2925a8ee64f957e91a6b52e1a38ed,061913dd7114fdf299f261574f977d56,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/Suite.java,file,Suite.java,Suite,.java,4585,2014-12-04,f9f83f22be4dd074022ada730fc3898bd1fd9a84,261dc53dfbc5d243a1caed86d08b85ca,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/,directory,model,model,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,12,0,32093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/Annotatable.java,file,Annotatable.java,Annotatable,.java,451,2014-12-04,22313f78cee5b760887e019980e37912857c0f56,97a5284c30ab7b13e70c5afa6b420154,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/FrameworkField.java,file,FrameworkField.java,FrameworkField,.java,1940,2014-12-04,63e1ecbcf93f0347edb3fcf44009675879e2be18,0a0e53e397206bf1d030ca8e85934431,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/FrameworkMember.java,file,FrameworkMember.java,FrameworkMember,.java,1044,2014-12-04,c4991652fb266691c468747dfd2968f2b3e82b95,7f0232a812b010956771c7620624a1f2,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/FrameworkMethod.java,file,FrameworkMethod.java,FrameworkMethod,.java,6047,2014-12-04,29c604bd7e6a1c02f608809209a53642ed5c9537,d62c3a592d343a53fabbf737e28286bd,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/InitializationError.java,file,InitializationError.java,InitializationError,.java,1204,2014-12-04,e44d84b46711f845784d5538776ec37685909dcf,20258d5384c69d3a75f01ba6bc3a7111,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/MultipleFailureException.java,file,MultipleFailureException.java,MultipleFailureException,.java,2228,2014-12-04,fe72eeabacaff49c174e9c607a4dd600aacfde7a,aba4becf8b8bcb30cb9e0463264b1b28,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/NoGenericTypeParametersValidator.java,file,NoGenericTypeParametersValidator.java,NoGenericTypeParametersValidator,.java,2193,2014-12-04,c27defb394210e1d70cce05625e79001709e3199,a33deed7784c06c4cb8ec1933b8205f1,text/x-c++,"C++ source, ASCII text",Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/RunnerBuilder.java,file,RunnerBuilder.java,RunnerBuilder,.java,3411,2014-12-04,60a17a0b1c71620914a8d40f18a974f76df15051,4fe214dcde4a244fa2263c0776cd7eb0,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/RunnerScheduler.java,file,RunnerScheduler.java,RunnerScheduler,.java,550,2014-12-04,741ca991725f870e3eedcfd16fd27c70b1346762,d6757a64f7f10d78d0c7c368d30385b3,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/Statement.java,file,Statement.java,Statement,.java,346,2014-12-04,5027395838f95b1f6251201eda5b135f14b7d286,5a6ce36aae6a7053389ef0367fd3001f,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/TestClass.java,file,TestClass.java,TestClass,.java,11544,2014-12-04,162ee095003d041ec57dc2279b43ccbb2afe45c5,30ec35413567bb658852f7426be533a2,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/junit-4.12-sources.jar-extract/org/junit/runners/model/TestTimedOutException.java,file,TestTimedOutException.java,TestTimedOutException,.java,1135,2014-12-04,c132133463331fa9e29eae7e0072c57ea41fbc3f,40e13f3b1b4717c0211f059e8ae2d6a4,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
